food_id,dining_hall_id,days,meal_type
5291,1003,Su,Lunch
1667,281,Su,Lunch
21865,1003,Su,Lunch
7240,718,M,Lunch
14925,1003,M,Lunch
13825,1003,M,Lunch
3043,34,M,Lunch
15076,234,M,Lunch
5291,1003,M,Lunch
1667,1003,M,Lunch
21865,1003,M,Lunch
7240,1003,T,Lunch
6485,1003,T,Lunch
14925,1003,T,Lunch
15076,263,T,Lunch
9443,259,T,Lunch
5291,1003,T,Lunch
1667,1003,T,Lunch
21865,1003,T,Lunch
7240,1003,W,Lunch
14925,1003,W,Lunch
15710,1003,W,Lunch
5481,1003,W,Lunch
5546,1003,W,Lunch
5291,445,W,Lunch
1667,1003,W,Lunch
21865,1003,W,Lunch
7240,949,Th,Lunch
14925,472,Th,Lunch
4312,1003,Th,Lunch
5546,1003,Th,Lunch
12445,746,Th,Lunch
5291,1003,Th,Lunch
1667,1003,Th,Lunch
21865,1003,Th,Lunch
7240,1003,F,Lunch
14925,304,F,Lunch
6233,1003,F,Lunch
5291,1003,F,Lunch
1667,1003,F,Lunch
21865,1003,F,Lunch
15901,1003,M,Lunch
8004,839,M,Lunch
3043,762,M,Lunch
15076,1003,M,Lunch
20673,1003,M,Lunch
1667,1056,M,Lunch
15106,1003,M,Lunch
5462,1003,M,Lunch
21865,1003,M,Lunch
5433,1003,T,Lunch
20156,1003,T,Lunch
3245,183,T,Lunch
15076,1003,T,Lunch
20769,867,T,Lunch
15059,1003,T,Lunch
1667,1003,T,Lunch
20181,1003,T,Lunch
5462,1003,T,Lunch
21865,233,T,Lunch
2629,663,W,Lunch
6209,1003,W,Lunch
5481,1003,W,Lunch
5546,1003,W,Lunch
14983,1003,W,Lunch
1667,1003,W,Lunch
3684,510,W,Lunch
5462,1003,W,Lunch
21865,1003,W,Lunch
8001,471,Th,Lunch
3098,1003,Th,Lunch
5546,1003,Th,Lunch
5490,1003,Th,Lunch
1667,1045,Th,Lunch
2919,1003,Th,Lunch
3754,975,Th,Lunch
15015,779,Th,Lunch
5462,1003,Th,Lunch
21865,1003,Th,Lunch
20156,1003,F,Lunch
2982,66,F,Lunch
6233,388,F,Lunch
16596,1003,F,Lunch
1667,1003,F,Lunch
6485,1003,F,Lunch
15108,1003,F,Lunch
5462,1003,F,Lunch
21865,1003,F,Lunch
15901,1003,M,Lunch
5974,1003,M,Lunch
3043,1003,M,Lunch
16787,1003,M,Lunch
15076,1003,M,Lunch
1667,1003,M,Lunch
15106,855,M,Lunch
5462,974,M,Lunch
21865,1003,M,Lunch
20156,1003,T,Lunch
2963,1003,T,Lunch
12367,1003,T,Lunch
3245,1003,T,Lunch
15076,1003,T,Lunch
20769,1003,T,Lunch
1667,1003,T,Lunch
5462,1003,T,Lunch
21865,1003,T,Lunch
3098,1040,W,Lunch
2629,1003,W,Lunch
15710,1003,W,Lunch
5481,1003,W,Lunch
5546,1003,W,Lunch
2919,1003,W,Lunch
1667,1003,W,Lunch
3684,1003,W,Lunch
5462,1003,W,Lunch
21865,1003,W,Lunch
8001,1003,Th,Lunch
4905,1003,Th,Lunch
17705,1003,Th,Lunch
5546,1003,Th,Lunch
1667,1003,Th,Lunch
3754,1003,Th,Lunch
15015,1003,Th,Lunch
5462,1003,Th,Lunch
21865,910,Th,Lunch
20156,37,F,Lunch
2982,1003,F,Lunch
6233,1003,F,Lunch
5207,749,F,Lunch
1667,280,F,Lunch
6485,660,F,Lunch
15108,412,F,Lunch
5462,513,F,Lunch
21865,1003,F,Lunch
7579,1003,S,Lunch
2973,1003,S,Lunch
3245,1003,S,Lunch
6233,1003,S,Lunch
1667,1003,S,Lunch
20184,1003,S,Lunch
5462,1003,S,Lunch
21865,1003,S,Lunch
2074,746,Su,Lunch
5027,1003,Su,Lunch
6233,1003,Su,Lunch
3128,1003,Su,Lunch
1667,1003,Su,Lunch
3754,1003,Su,Lunch
15015,1003,Su,Lunch
21865,809,Su,Lunch
5462,1003,Su,Lunch
15901,1003,M,Lunch
8004,1003,M,Lunch
3043,1003,M,Lunch
15076,1003,M,Lunch
20673,1003,M,Lunch
1667,1003,M,Lunch
15106,1003,M,Lunch
5462,1003,M,Lunch
21865,288,M,Lunch
5433,1003,T,Lunch
20156,1003,T,Lunch
3245,258,T,Lunch
15076,460,T,Lunch
20769,1003,T,Lunch
15059,1003,T,Lunch
1667,1003,T,Lunch
20181,1003,T,Lunch
5462,1003,T,Lunch
21865,1016,T,Lunch
2629,67,W,Lunch
6209,1003,W,Lunch
5481,1003,W,Lunch
5546,1003,W,Lunch
14983,1003,W,Lunch
1667,1003,W,Lunch
3684,1003,W,Lunch
5462,1003,W,Lunch
21865,1003,W,Lunch
8001,1003,Th,Lunch
3098,1040,Th,Lunch
5546,1003,Th,Lunch
5490,1003,Th,Lunch
1667,1003,Th,Lunch
2919,784,Th,Lunch
3754,1003,Th,Lunch
15015,1003,Th,Lunch
5462,1003,Th,Lunch
21865,33,Th,Lunch
20156,1003,F,Lunch
2982,851,F,Lunch
6233,1003,F,Lunch
16596,1003,F,Lunch
1667,456,F,Lunch
6485,1003,F,Lunch
15108,1023,F,Lunch
5462,1003,F,Lunch
21865,1003,F,Lunch
7579,1003,S,Lunch
2966,1003,S,Lunch
3245,297,S,Lunch
6233,1003,S,Lunch
1667,1003,S,Lunch
20184,1003,S,Lunch
5462,1003,S,Lunch
21865,1003,S,Lunch
2074,1003,Su,Lunch
2979,1003,Su,Lunch
15556,1003,Su,Lunch
6233,1003,Su,Lunch
1667,1003,Su,Lunch
3754,1003,Su,Lunch
15015,1003,Su,Lunch
21865,1003,Su,Lunch
5462,1003,Su,Lunch
15901,449,M,Lunch
5974,1003,M,Lunch
3043,1003,M,Lunch
16787,1003,M,Lunch
15076,1003,M,Lunch
1667,1003,M,Lunch
15106,229,M,Lunch
5462,1003,M,Lunch
21865,195,M,Lunch
20156,906,T,Lunch
2963,1003,T,Lunch
12367,1003,T,Lunch
3245,1003,T,Lunch
15076,1003,T,Lunch
20769,807,T,Lunch
1667,948,T,Lunch
5462,1003,T,Lunch
21865,632,T,Lunch
3098,1003,W,Lunch
2629,1003,W,Lunch
15710,1003,W,Lunch
5481,1003,W,Lunch
5546,1003,W,Lunch
2919,661,W,Lunch
1667,1003,W,Lunch
3684,1003,W,Lunch
5462,258,W,Lunch
21865,1003,W,Lunch
8001,1003,Th,Lunch
4905,421,Th,Lunch
17705,1003,Th,Lunch
5546,1003,Th,Lunch
1667,1003,Th,Lunch
3754,1003,Th,Lunch
15015,90,Th,Lunch
5462,1003,Th,Lunch
21865,318,Th,Lunch
20156,1003,F,Lunch
2982,1003,F,Lunch
6233,171,F,Lunch
5207,511,F,Lunch
1667,557,F,Lunch
6485,66,F,Lunch
15108,1003,F,Lunch
5462,1003,F,Lunch
21865,1003,F,Lunch
7579,1003,S,Lunch
2973,1003,S,Lunch
3245,1003,S,Lunch
6233,1003,S,Lunch
1667,1003,S,Lunch
20184,1003,S,Lunch
5462,1003,S,Lunch
21865,1003,S,Lunch
2074,606,Su,Lunch
5027,1003,Su,Lunch
6233,1003,Su,Lunch
3128,1003,Su,Lunch
1667,1003,Su,Lunch
3754,1003,Su,Lunch
15015,1003,Su,Lunch
21865,1003,Su,Lunch
5462,492,Su,Lunch
15901,1003,M,Lunch
8004,1003,M,Lunch
3043,616,M,Lunch
15076,1003,M,Lunch
20673,1003,M,Lunch
1667,1003,M,Lunch
15106,1003,M,Lunch
5462,1003,M,Lunch
21865,1003,M,Lunch
5433,1003,T,Lunch
20156,172,T,Lunch
3245,1003,T,Lunch
15076,1003,T,Lunch
20769,1003,T,Lunch
15059,1003,T,Lunch
1667,1003,T,Lunch
20181,1003,T,Lunch
5462,1003,T,Lunch
21865,1003,T,Lunch
2629,1003,W,Lunch
6209,1003,W,Lunch
5481,1003,W,Lunch
5546,1003,W,Lunch
14983,401,W,Lunch
1667,1003,W,Lunch
3684,1003,W,Lunch
5462,524,W,Lunch
21865,1003,W,Lunch
8001,1003,Th,Lunch
3098,144,Th,Lunch
5546,578,Th,Lunch
5490,1003,Th,Lunch
1667,167,Th,Lunch
13234,1003,Th,Lunch
3754,1003,Th,Lunch
15015,1003,Th,Lunch
5462,1003,Th,Lunch
21865,1003,Th,Lunch
20156,1003,F,Lunch
2982,1003,F,Lunch
6233,1003,F,Lunch
16596,1003,F,Lunch
1667,1003,F,Lunch
6485,106,F,Lunch
15108,1003,F,Lunch
5462,1003,F,Lunch
21865,1003,F,Lunch
7579,206,S,Lunch
2966,1003,S,Lunch
3245,1003,S,Lunch
6233,1003,S,Lunch
1667,1003,S,Lunch
20184,532,S,Lunch
5462,1003,S,Lunch
21865,722,S,Lunch
2074,774,Su,Lunch
2979,1003,Su,Lunch
15556,1003,Su,Lunch
6233,1003,Su,Lunch
1667,1003,Su,Lunch
3754,458,Su,Lunch
15015,1003,Su,Lunch
21865,1003,Su,Lunch
5462,1003,Su,Lunch
15901,1003,M,Lunch
5974,1003,M,Lunch
3043,426,M,Lunch
16787,1003,M,Lunch
15076,1003,M,Lunch
1667,486,M,Lunch
15106,1003,M,Lunch
5462,1003,M,Lunch
21865,1003,M,Lunch
20156,1003,T,Lunch
2963,1003,T,Lunch
12367,111,T,Lunch
3245,1003,T,Lunch
15076,1003,T,Lunch
20769,1003,T,Lunch
1667,1003,T,Lunch
5462,1003,T,Lunch
21865,1003,T,Lunch
3098,53,W,Lunch
2629,350,W,Lunch
15710,1003,W,Lunch
5481,1003,W,Lunch
5546,413,W,Lunch
13234,1003,W,Lunch
1667,1003,W,Lunch
3684,1003,W,Lunch
5462,555,W,Lunch
21865,1003,W,Lunch
8001,1003,Th,Lunch
2074,1003,Th,Lunch
5430,1003,Th,Lunch
5546,8,Th,Lunch
1667,1003,Th,Lunch
3754,1003,Th,Lunch
15015,1003,Th,Lunch
5462,1003,Th,Lunch
21865,939,Th,Lunch
20156,331,F,Lunch
2982,1003,F,Lunch
6233,1003,F,Lunch
5207,1003,F,Lunch
1667,359,F,Lunch
6485,1003,F,Lunch
15108,1003,F,Lunch
5462,1003,F,Lunch
21865,1003,F,Lunch
7579,1003,S,Lunch
2973,1003,S,Lunch
3245,972,S,Lunch
6233,1003,S,Lunch
1667,1003,S,Lunch
20184,1003,S,Lunch
5462,71,S,Lunch
21865,1003,S,Lunch
2074,1003,Su,Lunch
5027,1003,Su,Lunch
6233,1003,Su,Lunch
3128,1003,Su,Lunch
1667,1003,Su,Lunch
3754,1003,Su,Lunch
15015,379,Su,Lunch
21865,1003,Su,Lunch
5462,1003,Su,Lunch
15901,1003,M,Lunch
8004,1003,M,Lunch
3043,162,M,Lunch
15076,1003,M,Lunch
20673,1003,M,Lunch
1667,1003,M,Lunch
15106,1003,M,Lunch
5462,1003,M,Lunch
21865,1003,M,Lunch
5433,1003,T,Lunch
20156,1003,T,Lunch
3245,893,T,Lunch
15076,167,T,Lunch
20769,1003,T,Lunch
15059,1003,T,Lunch
1667,333,T,Lunch
20181,549,T,Lunch
5462,1003,T,Lunch
21865,655,T,Lunch
2629,1003,W,Lunch
6209,1003,W,Lunch
5481,259,W,Lunch
5546,399,W,Lunch
14983,265,W,Lunch
1667,1003,W,Lunch
3684,1003,W,Lunch
5462,1003,W,Lunch
21865,1003,W,Lunch
8001,1003,Th,Lunch
3098,1003,Th,Lunch
5546,50,Th,Lunch
5490,140,Th,Lunch
1667,33,Th,Lunch
13234,1003,Th,Lunch
3754,1003,Th,Lunch
15015,1003,Th,Lunch
5462,176,Th,Lunch
21865,1003,Th,Lunch
16510,505,F,Lunch
20156,1003,F,Lunch
2982,1003,F,Lunch
6233,619,F,Lunch
16596,1003,F,Lunch
1667,1003,F,Lunch
6485,1003,F,Lunch
15108,1003,F,Lunch
5462,1003,F,Lunch
21865,1003,F,Lunch
7579,1003,S,Lunch
2966,1003,S,Lunch
3245,1003,S,Lunch
6233,1003,S,Lunch
1667,1003,S,Lunch
20184,1003,S,Lunch
5462,1003,S,Lunch
21865,685,S,Lunch
16510,1003,Su,Lunch
2074,1059,Su,Lunch
2979,1003,Su,Lunch
15556,559,Su,Lunch
6233,1003,Su,Lunch
1667,1003,Su,Lunch
3754,1003,Su,Lunch
15015,510,Su,Lunch
21865,1003,Su,Lunch
5462,1003,Su,Lunch
16510,1003,M,Lunch
15901,1003,M,Lunch
5974,1003,M,Lunch
3043,110,M,Lunch
16787,752,M,Lunch
15076,1003,M,Lunch
1667,1003,M,Lunch
15106,873,M,Lunch
5462,1003,M,Lunch
21865,1003,M,Lunch
16510,1003,T,Lunch
20156,1003,T,Lunch
2963,1007,T,Lunch
12367,1003,T,Lunch
3245,1003,T,Lunch
15076,509,T,Lunch
20769,1003,T,Lunch
1667,1003,T,Lunch
5462,1003,T,Lunch
21865,1003,T,Lunch
16510,1003,W,Lunch
3098,1003,W,Lunch
2629,141,W,Lunch
15710,517,W,Lunch
5546,1003,W,Lunch
3121,1003,W,Lunch
13234,998,W,Lunch
1667,1003,W,Lunch
3684,1003,W,Lunch
5462,1003,W,Lunch
21865,1003,W,Lunch
16510,1003,Th,Lunch
8001,1003,Th,Lunch
4905,1003,Th,Lunch
5430,693,Th,Lunch
5546,81,Th,Lunch
1667,1003,Th,Lunch
3754,1003,Th,Lunch
15015,426,Th,Lunch
5462,1003,Th,Lunch
21865,1003,Th,Lunch
16510,1003,F,Lunch
20156,1003,F,Lunch
2982,1003,F,Lunch
6233,1003,F,Lunch
5207,1003,F,Lunch
1667,1003,F,Lunch
6485,1003,F,Lunch
15108,554,F,Lunch
5462,1003,F,Lunch
21865,1003,F,Lunch
16510,1003,S,Lunch
7579,1003,S,Lunch
2973,1003,S,Lunch
3245,1003,S,Lunch
6233,1003,S,Lunch
1667,1003,S,Lunch
20184,402,S,Lunch
5462,838,S,Lunch
21865,1003,S,Lunch
16510,743,Su,Lunch
2074,546,Su,Lunch
5027,717,Su,Lunch
6233,278,Su,Lunch
3128,1003,Su,Lunch
1667,1003,Su,Lunch
3754,18,Su,Lunch
15015,788,Su,Lunch
21865,1003,Su,Lunch
5462,1003,Su,Lunch
16510,1003,M,Lunch
15901,1003,M,Lunch
8004,108,M,Lunch
3043,821,M,Lunch
15076,462,M,Lunch
20673,1003,M,Lunch
1667,1003,M,Lunch
15106,1003,M,Lunch
5462,1003,M,Lunch
21865,1003,M,Lunch
16510,256,T,Lunch
5433,1003,T,Lunch
20156,1003,T,Lunch
3245,395,T,Lunch
15076,233,T,Lunch
20769,288,T,Lunch
15059,1003,T,Lunch
1667,1003,T,Lunch
20181,1003,T,Lunch
5462,1003,T,Lunch
21865,1003,T,Lunch
16510,1003,W,Lunch
2629,1003,W,Lunch
6209,114,W,Lunch
3121,1003,W,Lunch
5546,1003,W,Lunch
14983,1003,W,Lunch
1667,1003,W,Lunch
3684,1003,W,Lunch
5462,427,W,Lunch
21865,1003,W,Lunch
16510,1003,Th,Lunch
8001,1003,Th,Lunch
6209,1003,Th,Lunch
5546,1003,Th,Lunch
5490,1003,Th,Lunch
1667,1003,Th,Lunch
13234,1003,Th,Lunch
3754,1003,Th,Lunch
15015,629,Th,Lunch
5462,321,Th,Lunch
21865,1003,Th,Lunch
16510,1003,F,Lunch
20156,1003,F,Lunch
2982,1003,F,Lunch
6233,350,F,Lunch
16596,1003,F,Lunch
1667,912,F,Lunch
6485,1003,F,Lunch
15108,1003,F,Lunch
5462,1003,F,Lunch
21865,1003,F,Lunch
16510,841,S,Lunch
7579,188,S,Lunch
2966,1003,S,Lunch
3245,312,S,Lunch
6233,1003,S,Lunch
1667,389,S,Lunch
20184,1003,S,Lunch
5462,260,S,Lunch
21865,1003,S,Lunch
2074,1003,Su,Lunch
2979,1003,Su,Lunch
15556,933,Su,Lunch
6233,317,Su,Lunch
1667,1003,Su,Lunch
3754,1003,Su,Lunch
15015,971,Su,Lunch
21865,1003,Su,Lunch
5462,107,Su,Lunch
15901,1003,M,Lunch
5974,1003,M,Lunch
3043,1003,M,Lunch
16787,785,M,Lunch
15076,1003,M,Lunch
1667,556,M,Lunch
15106,1003,M,Lunch
5462,1003,M,Lunch
21865,1003,M,Lunch
20156,1003,T,Lunch
2963,347,T,Lunch
12367,1003,T,Lunch
3245,1003,T,Lunch
15076,1003,T,Lunch
20769,1003,T,Lunch
1667,1003,T,Lunch
5462,1003,T,Lunch
21865,1003,T,Lunch
3098,1003,W,Lunch
2629,1003,W,Lunch
15710,1003,W,Lunch
5481,1003,W,Lunch
5546,810,W,Lunch
13234,1003,W,Lunch
1667,1003,W,Lunch
3684,1003,W,Lunch
5462,1003,W,Lunch
21865,1003,W,Lunch
8001,1003,Th,Lunch
5974,1003,Th,Lunch
5430,670,Th,Lunch
5546,1003,Th,Lunch
1667,15,Th,Lunch
3754,1003,Th,Lunch
15015,1003,Th,Lunch
5462,1003,Th,Lunch
21865,566,Th,Lunch
20156,1003,F,Lunch
2982,247,F,Lunch
6233,1003,F,Lunch
5207,672,F,Lunch
1667,1003,F,Lunch
6485,1003,F,Lunch
15108,1003,F,Lunch
5462,741,F,Lunch
21865,542,F,Lunch
7579,1003,S,Lunch
2973,1003,S,Lunch
3245,1003,S,Lunch
6233,1003,S,Lunch
1667,322,S,Lunch
20184,1003,S,Lunch
5462,1003,S,Lunch
21865,1003,S,Lunch
16510,1003,Su,Lunch
2074,887,Su,Lunch
5027,1003,Su,Lunch
6233,1003,Su,Lunch
3128,1003,Su,Lunch
1667,314,Su,Lunch
3754,547,Su,Lunch
15015,116,Su,Lunch
21865,1003,Su,Lunch
5462,1003,Su,Lunch
16510,1003,M,Lunch
15901,1003,M,Lunch
8004,1003,M,Lunch
3043,824,M,Lunch
15076,680,M,Lunch
20673,1003,M,Lunch
1667,1003,M,Lunch
15106,1003,M,Lunch
5462,1003,M,Lunch
21865,1003,M,Lunch
16510,1003,T,Lunch
5433,365,T,Lunch
20156,1003,T,Lunch
3245,1003,T,Lunch
15076,1003,T,Lunch
20769,500,T,Lunch
15059,1003,T,Lunch
1667,1003,T,Lunch
20181,1003,T,Lunch
5462,1003,T,Lunch
21865,697,T,Lunch
16510,1003,W,Lunch
2629,1003,W,Lunch
6209,1003,W,Lunch
5481,1003,W,Lunch
5546,1003,W,Lunch
14983,1003,W,Lunch
1667,1003,W,Lunch
3684,358,W,Lunch
5462,971,W,Lunch
21865,1003,W,Lunch
16510,1003,Th,Lunch
8001,1003,Th,Lunch
3098,1003,Th,Lunch
5546,1003,Th,Lunch
5490,1003,Th,Lunch
1667,1003,Th,Lunch
13234,1003,Th,Lunch
3754,1003,Th,Lunch
15015,425,Th,Lunch
5462,1003,Th,Lunch
21865,1003,Th,Lunch
16510,1003,F,Lunch
20156,741,F,Lunch
2982,925,F,Lunch
6233,1003,F,Lunch
16596,1003,F,Lunch
1667,1003,F,Lunch
6485,229,F,Lunch
15108,1003,F,Lunch
5462,1003,F,Lunch
21865,199,F,Lunch
16510,1003,S,Lunch
7579,986,S,Lunch
2966,1003,S,Lunch
3245,1003,S,Lunch
6233,1003,S,Lunch
1667,1003,S,Lunch
20184,1003,S,Lunch
5462,1003,S,Lunch
21865,1003,S,Lunch
16510,1003,Su,Lunch
2074,1003,Su,Lunch
2979,1003,Su,Lunch
15556,1003,Su,Lunch
6233,934,Su,Lunch
1667,1003,Su,Lunch
3754,1003,Su,Lunch
15015,1003,Su,Lunch
21865,1003,Su,Lunch
5462,1003,Su,Lunch
16510,433,M,Lunch
15901,21,M,Lunch
5974,1003,M,Lunch
3043,928,M,Lunch
16787,1003,M,Lunch
15076,1003,M,Lunch
1667,61,M,Lunch
15106,1003,M,Lunch
5462,1003,M,Lunch
21865,1003,M,Lunch
16510,1003,T,Lunch
20156,1003,T,Lunch
2963,1003,T,Lunch
12367,24,T,Lunch
3245,1003,T,Lunch
15076,1003,T,Lunch
20769,1003,T,Lunch
1667,1003,T,Lunch
5462,394,T,Lunch
21865,1003,T,Lunch
16510,1003,W,Lunch
3098,1003,W,Lunch
2629,1003,W,Lunch
15710,1003,W,Lunch
3121,84,W,Lunch
5546,1003,W,Lunch
13234,1003,W,Lunch
1667,1003,W,Lunch
3684,1003,W,Lunch
5462,1003,W,Lunch
21865,1003,W,Lunch
16510,1003,Th,Lunch
8001,1003,Th,Lunch
4905,1003,Th,Lunch
5430,1003,Th,Lunch
5546,1003,Th,Lunch
1667,1003,Th,Lunch
3754,154,Th,Lunch
15015,1003,Th,Lunch
5462,797,Th,Lunch
21865,200,Th,Lunch
16510,1003,F,Lunch
20156,1003,F,Lunch
2982,1003,F,Lunch
6233,1003,F,Lunch
11782,1003,F,Lunch
1667,1003,F,Lunch
6485,1003,F,Lunch
15108,1003,F,Lunch
5462,1003,F,Lunch
21865,1003,F,Lunch
16510,1003,S,Lunch
7579,1003,S,Lunch
2973,1003,S,Lunch
3245,1003,S,Lunch
6233,1003,S,Lunch
1667,786,S,Lunch
20184,1003,S,Lunch
5462,54,S,Lunch
21865,1003,S,Lunch
2074,1003,Su,Lunch
5027,1003,Su,Lunch
6233,1003,Su,Lunch
3128,712,Su,Lunch
1667,1003,Su,Lunch
3754,1003,Su,Lunch
15015,1003,Su,Lunch
21865,1003,Su,Lunch
5462,1003,Su,Lunch
15901,24,M,Lunch
8004,1003,M,Lunch
3043,1003,M,Lunch
15076,411,M,Lunch
20673,1003,M,Lunch
1667,1003,M,Lunch
15106,1003,M,Lunch
5462,1003,M,Lunch
21865,1003,M,Lunch
5433,1003,T,Lunch
20156,1003,T,Lunch
3245,1003,T,Lunch
15076,473,T,Lunch
20769,1003,T,Lunch
15059,1003,T,Lunch
1667,1003,T,Lunch
20181,160,T,Lunch
5462,1003,T,Lunch
21865,1003,T,Lunch
2629,1003,W,Lunch
6209,1003,W,Lunch
3121,1003,W,Lunch
5546,1003,W,Lunch
14983,305,W,Lunch
1667,495,W,Lunch
3684,1003,W,Lunch
5462,241,W,Lunch
21865,914,W,Lunch
8001,1003,Th,Lunch
3098,1003,Th,Lunch
5546,29,Th,Lunch
5490,528,Th,Lunch
1667,1003,Th,Lunch
13234,1003,Th,Lunch
3754,1003,Th,Lunch
15015,1003,Th,Lunch
5462,1003,Th,Lunch
21865,1003,Th,Lunch
16510,1003,F,Lunch
20156,1003,F,Lunch
2982,1003,F,Lunch
6233,1003,F,Lunch
16596,1003,F,Lunch
1667,889,F,Lunch
6485,1003,F,Lunch
15108,1003,F,Lunch
5462,1003,F,Lunch
21865,1003,F,Lunch
7579,1003,S,Lunch
2966,1003,S,Lunch
3245,1003,S,Lunch
6233,827,S,Lunch
1667,544,S,Lunch
20184,380,S,Lunch
5462,1035,S,Lunch
21865,1003,S,Lunch
16510,1003,Su,Lunch
2074,1003,Su,Lunch
2979,1003,Su,Lunch
15556,1003,Su,Lunch
6233,1003,Su,Lunch
1667,1003,Su,Lunch
3754,53,Su,Lunch
15015,1003,Su,Lunch
21865,195,Su,Lunch
5462,920,Su,Lunch
16510,1003,M,Lunch
15901,1003,M,Lunch
5974,1003,M,Lunch
3043,1003,M,Lunch
16787,1003,M,Lunch
15076,1003,M,Lunch
1667,1003,M,Lunch
15106,1003,M,Lunch
5462,1003,M,Lunch
21865,646,M,Lunch
16510,1003,T,Lunch
20156,1003,T,Lunch
2963,1003,T,Lunch
12367,1003,T,Lunch
3245,1003,T,Lunch
15076,1003,T,Lunch
20769,1003,T,Lunch
1667,1032,T,Lunch
5462,1003,T,Lunch
21865,111,T,Lunch
16510,372,W,Lunch
3098,1003,W,Lunch
2629,266,W,Lunch
15710,1003,W,Lunch
3121,958,W,Lunch
5546,1003,W,Lunch
13234,1003,W,Lunch
1667,1003,W,Lunch
3684,1003,W,Lunch
5462,1003,W,Lunch
21865,1003,W,Lunch
16510,1003,Th,Lunch
8001,1003,Th,Lunch
4905,1003,Th,Lunch
5430,147,Th,Lunch
5546,1003,Th,Lunch
1667,1076,Th,Lunch
3754,1003,Th,Lunch
15015,1003,Th,Lunch
5462,324,Th,Lunch
21865,1003,Th,Lunch
16510,1003,F,Lunch
20156,651,F,Lunch
2982,1003,F,Lunch
6233,1003,F,Lunch
5207,1003,F,Lunch
1667,1003,F,Lunch
6485,1003,F,Lunch
15108,1003,F,Lunch
5462,1003,F,Lunch
21865,1003,F,Lunch
16510,1003,S,Lunch
7579,1003,S,Lunch
2973,1003,S,Lunch
3245,1003,S,Lunch
6233,1003,S,Lunch
1667,1003,S,Lunch
20184,156,S,Lunch
5462,1003,S,Lunch
21865,685,S,Lunch
16510,1003,Su,Lunch
2074,1003,Su,Lunch
5027,1003,Su,Lunch
6233,1003,Su,Lunch
3128,101,Su,Lunch
1667,1059,Su,Lunch
3754,1003,Su,Lunch
15015,1003,Su,Lunch
21865,1003,Su,Lunch
5462,1003,Su,Lunch
16510,1003,M,Lunch
15901,1003,M,Lunch
8004,517,M,Lunch
3043,1003,M,Lunch
15076,1003,M,Lunch
20673,1003,M,Lunch
1667,400,M,Lunch
15106,1003,M,Lunch
5462,231,M,Lunch
21865,1003,M,Lunch
16510,1003,T,Lunch
5433,909,T,Lunch
20156,1003,T,Lunch
3245,1003,T,Lunch
15076,1003,T,Lunch
20769,94,T,Lunch
15059,1003,T,Lunch
1667,1003,T,Lunch
20181,1003,T,Lunch
5462,1003,T,Lunch
21865,1003,T,Lunch
16510,1003,W,Lunch
2629,1003,W,Lunch
6209,1003,W,Lunch
3121,450,W,Lunch
5546,1003,W,Lunch
14983,996,W,Lunch
1667,452,W,Lunch
3684,1003,W,Lunch
5462,1003,W,Lunch
21865,842,W,Lunch
16510,1003,Th,Lunch
8001,1003,Th,Lunch
3098,1003,Th,Lunch
5546,1003,Th,Lunch
5490,1003,Th,Lunch
1667,1003,Th,Lunch
13234,1003,Th,Lunch
3754,1003,Th,Lunch
15015,985,Th,Lunch
5462,1003,Th,Lunch
21865,1003,Th,Lunch
16510,867,F,Lunch
20156,1003,F,Lunch
2982,1003,F,Lunch
6233,1003,F,Lunch
16596,1003,F,Lunch
1667,1003,F,Lunch
6485,1003,F,Lunch
15108,1003,F,Lunch
5462,1003,F,Lunch
21865,1003,F,Lunch
16510,1003,S,Lunch
7579,983,S,Lunch
2966,13,S,Lunch
3245,649,S,Lunch
6233,1003,S,Lunch
1667,1003,S,Lunch
20184,1003,S,Lunch
5462,1003,S,Lunch
21865,1003,S,Lunch
16510,1003,M,Lunch
15901,1003,M,Lunch
5974,1003,M,Lunch
3043,1003,M,Lunch
16787,1003,M,Lunch
15076,1003,M,Lunch
1667,1003,M,Lunch
15106,319,M,Lunch
5462,1003,M,Lunch
21865,1003,M,Lunch
16510,488,T,Lunch
20156,298,T,Lunch
2963,1003,T,Lunch
12367,1003,T,Lunch
3245,451,T,Lunch
15076,1003,T,Lunch
20769,1045,T,Lunch
1667,1003,T,Lunch
5462,1003,T,Lunch
21865,1003,T,Lunch
16510,1003,W,Lunch
3098,1019,W,Lunch
2629,1003,W,Lunch
15710,1003,W,Lunch
3121,976,W,Lunch
5546,1003,W,Lunch
13234,1003,W,Lunch
1667,1003,W,Lunch
3684,1003,W,Lunch
5462,1003,W,Lunch
21865,1003,W,Lunch
16510,1003,Th,Lunch
8001,1003,Th,Lunch
4905,1003,Th,Lunch
5430,1003,Th,Lunch
5546,1003,Th,Lunch
1667,1003,Th,Lunch
3754,317,Th,Lunch
15015,1003,Th,Lunch
5462,1003,Th,Lunch
21865,1003,Th,Lunch
16510,685,F,Lunch
20156,1003,F,Lunch
2982,1003,F,Lunch
6233,1003,F,Lunch
5207,1003,F,Lunch
1667,1003,F,Lunch
6485,1053,F,Lunch
15108,22,F,Lunch
5462,1003,F,Lunch
21865,1003,F,Lunch
16510,1003,S,Lunch
7579,1033,S,Lunch
2973,1003,S,Lunch
3245,1003,S,Lunch
6233,1003,S,Lunch
1667,1003,S,Lunch
20184,1003,S,Lunch
5462,1003,S,Lunch
